//DATASET,
//created,Tue, 07 Jul 2026 14:23:59 GMT

//TRACE,Waveform,Input 1
//SampledBand
#Time,Amplitude
#(ns),(a.u.)
0.252941176470587,0.000779141736997292
0.253529411764705,0.000669551182432908
0.254117647058823,0.000556997213741973
0.25470588235294,0.00044529541504323
0.255294117647058,0.000338152505846015
0.255882352941176,0.000239614731681044
0.256470588235293,0.000154306234539412
0.257058823529411,8.75694388196612E-05
0.257647058823529,4.41846746252264E-05
0.258235294117646,2.70819980095734E-05
0.258823529411764,3.75154581574387E-05
0.259411764705882,7.65816829401104E-05
0.259999999999999,0.00014439321753738
0.260588235294117,0.000238551545991414
0.261176470588235,0.000354524530522126
0.261764705882352,0.000487716373974823
0.26235294117647,0.000633600010847486
0.262941176470587,0.000786625656837699
0.263529411764705,0.000940782341959771
0.264117647058823,0.00109055142654856
0.26470588235294,0.00123173183411299
0.265294117647058,0.00136069368249834
0.265882352941176,0.00147391362934402
0.266470588235293,0.00156847680892833
0.267058823529411,0.00164238497410295
0.267647058823529,0.00169407379118947
0.268235294117646,0.00172235680086369
0.268823529411764,0.00172670568139213
0.269411764705882,0.00170785847113477
0.269999999999999,0.00166847657392416
0.270588235294117,0.00161208611257784
0.271176470588234,0.00154125877058381
0.271764705882352,0.00145817574871318
0.27235294117647,0.00136535618187673
0.272941176470587,0.00126564428231693
0.273529411764705,0.00116246456316525
0.274117647058823,0.00106005843434361
0.27470588235294,0.000961934693191384
0.275294117647058,0.000869399445319057
0.275882352941176,0.000782571081089185
0.276470588235293,0.000701406498845044
0.277058823529411,0.000625564278290532
0.277647058823529,0.000554621014283875
0.278235294117646,0.000487691908060546
0.278823529411764,0.000423855849349349
0.279411764705881,0.000362331278531281
0.279999999999999,0.000302804053004298
0.280588235294117,0.00024660954559884
0.281176470588234,0.000195489858264301
0.281764705882352,0.000150334153202593
0.28235294117647,0.000111879917359127
0.282941176470587,8.06096916753333E-05
0.283529411764705,5.62404661720747E-05
0.284117647058823,3.8430515358625E-05
0.28470588235294,2.70846451209917E-05
0.285294117647058,2.25368380372665E-05
0.285882352941176,2.54623841359945E-05
0.286470588235293,3.69699939178328E-05
0.287058823529411,5.90048932760782E-05
0.287647058823529,9.29340102416625E-05
0.288235294117646,0.000138664452947385
0.288823529411764,0.000195557923149713
0.289411764705881,0.000262598960590893
0.289999999999999,0.000338009137359344
0.290588235294117,0.000419277377319212
0.291176470588234,0.000503463198258093
0.291764705882352,0.000587341579862401
0.29235294117647,0.000668287118646346
0.292941176470587,0.000745189538950031
0.293529411764705,0.000817899921068852
0.294117647058823,0.000887155534159846
0.29470588235294,0.000953790538111003
0.295294117647058,0.00101771149788369
0.295882352941176,0.00107783238309149
0.296470588235293,0.00113293628274568
0.297058823529411,0.0011822696360573
0.297647058823528,0.00122601111128653
0.298235294117646,0.00126554867378363
0.298823529411764,0.00130257666776759
0.299411764705881,0.00133889475026366
0.299999999999999,0.00137554443984058
0.300588235294117,0.00141231897863699
0.301176470588234,0.00144881636995712
0.301764705882352,0.00148465466971016
0.30235294117647,0.00151881628946664
0.302941176470587,0.00154977358897903
0.303529411764705,0.00157564537662409
0.304117647058823,0.00159499016178545
0.30470588235294,0.0016073303722126
0.305294117647058,0.00161302992704026
0.305882352941176,0.0016131151540862
0.306470588235293,0.00160843741047557
0.307058823529411,0.00159940517437743
0.307647058823528,0.00158575283398081
0.308235294117646,0.00156716749328746
0.308823529411764,0.00154425182669438
0.309411764705881,0.00151772870453636
0.309999999999999,0.00148855798161903
0.310588235294117,0.00145767850339157
0.311176470588234,0.00142582466123739
0.311764705882352,0.00139340170009581
0.31235294117647,0.00136020712429642
0.312941176470587,0.00132610230339366
0.313529411764705,0.00129101490932305
0.314117647058823,0.00125506786385172
0.31470588235294,0.0012178598650333
0.315294117647058,0.00117842117957424
0.315882352941176,0.00113598945793588
0.316470588235293,0.00109064633351731
0.317058823529411,0.0010425655713759
0.317647058823528,0.000992034809103735
0.318235294117646,0.000939491338129777
0.318823529411764,0.000885994591324678
0.319411764705881,0.000833194953167982
0.319999999999999,0.000782549147064078
0.320588235294117,0.000735049092800776
0.321176470588234,0.000691522307152562
0.321764705882352,0.000653238125540106
0.32235294117647,0.000621892369097115
0.322941176470587,0.000599736237976887
0.323529411764705,0.000589393046044583
0.324117647058823,0.000593349228744563
